Ativo_ID,Data,Valor
29,2026-06-16,5842.3
30,2025-03-21,5000.0
30,2025-03-28,5022.53
30,2025-03-31,5025.35
30,2025-04-05,5036.66
30,2025-04-15,5036.66
30,2025-04-19,5062.71
30,2025-04-28,5075.52
30,2025-05-01,5091.32
30,2025-05-10,5098.75
30,2025-05-19,5114.79
30,2025-05-27,5129.56
30,2025-06-01,5136.33
30,2025-06-07,5148.34
30,2025-06-13,5156.82
30,2025-06-20,5165.74
30,2025-06-27,5175.99
30,2025-07-01,5180.17
30,2025-07-12,5198.88
30,2025-07-17,5207.76
30,2025-07-28,5225.13
30,2025-08-01,5235.26
30,2025-08-12,5248.78
30,2025-08-22,5263.43
30,2025-08-29,5270.09
30,2025-09-09,5279.55
30,2025-09-19,5293.27
30,2025-10-01,5317.25
30,2025-10-25,5361.01
30,2025-10-31,5370.7
30,2025-11-10,5383.09
30,2025-11-21,5396.83
30,2025-11-28,5407.7
30,2025-12-12,5428.92
30,2025-12-19,5440.51
30,2026-01-01,5461.68
30,2026-01-24,5500.58
30,2026-01-30,5513.4
30,2026-02-16,5539.78
30,2026-02-27,5563.31
30,2026-03-09,5588.13
30,2026-03-20,5621.36
30,2026-03-31,5649.18
30,2026-04-17,5703.0
30,2026-05-01,5732.15
30,2026-05-13,5763.59
30,2026-05-30,5803.54
30,2026-06-09,5822.35
30,2026-06-16,5842.3
31,2025-06-13,10444.86
31,2025-06-20,10471.48
31,2025-06-27,10496.11
31,2025-07-01,10505.97
31,2025-07-12,10549.49
31,2025-07-17,10570.39
31,2025-07-28,10607.72
31,2025-08-01,10630.29
31,2025-08-12,10662.49
31,2025-08-22,10701.81
31,2025-08-29,10718.62
31,2025-09-09,10742.35
31,2025-09-19,10771.68
31,2025-10-01,10824.42
31,2025-10-25,10929.48
31,2025-10-31,10952.52
31,2025-11-10,10981.68
31,2025-11-21,11013.32
31,2025-11-28,11039.5
31,2025-12-12,11090.39
31,2025-12-19,11116.2
31,2026-01-01,11163.55
31,2026-01-24,11255.26
31,2026-01-30,11284.75
31,2026-02-16,11344.93
31,2026-02-27,11397.15
31,2026-03-09,11450.11
31,2026-03-20,11528.71
31,2026-03-31,11587.67
31,2026-04-17,11708.19
31,2026-05-01,11775.99
31,2026-05-13,11842.96
31,2026-05-30,11936.08
31,2026-06-09,11980.03
31,2026-06-16,12024.97
32,2026-03-09,18790.77
32,2026-03-20,18871.27
32,2026-03-31,18608.87
32,2026-04-17,18328.93
32,2026-05-01,18424.71
32,2026-05-13,18384.46
32,2026-05-30,18441.3
32,2026-06-09,17837.87
32,2026-06-16,18424.37
33,2025-03-21,9985.6
33,2025-03-28,9679.24
33,2025-03-31,9683.85
33,2025-04-05,9879.36
33,2025-04-15,9876.14
33,2025-04-19,9553.47
33,2025-04-28,9619.63
33,2025-05-01,9772.16
33,2025-05-10,9808.86
33,2025-05-19,9798.86
33,2025-05-27,9904.58
33,2025-06-01,9892.6
33,2025-06-07,9945.95
33,2025-06-13,10072.83
33,2025-06-20,10011.25
33,2025-06-27,10210.47
33,2025-07-01,10209.58
33,2025-07-12,10126.08
33,2025-07-17,10148.86
33,2025-07-28,10160.59
33,2025-08-01,10135.68
33,2025-08-12,10331.37
33,2025-08-22,10123.0
33,2025-08-29,10245.45
33,2025-09-09,10219.29
33,2025-09-19,10263.92
33,2025-10-01,10257.01
33,2025-10-25,9957.98
33,2025-10-31,9890.66
33,2025-11-10,9917.13
33,2025-11-21,10037.61
33,2025-11-28,10078.84
33,2025-12-12,10027.72
33,2025-12-19,9943.02
33,2026-01-01,10030.72
33,2026-01-24,10036.29
33,2026-01-30,10205.82
33,2026-02-16,10224.5
33,2026-02-27,10361.83
33,2026-03-09,10180.8
33,2026-03-20,10281.75
33,2026-03-31,10147.93
33,2026-04-17,9932.22
33,2026-05-01,9975.96
33,2026-05-13,10031.13
33,2026-05-30,10052.77
33,2026-06-09,9733.47
33,2026-06-16,9938.84
34,2024-01-06,29728.79
34,2024-01-13,29841.41
34,2024-01-20,29859.06
34,2024-01-27,30050.01
34,2024-01-30,30033.36
34,2024-02-03,30048.36
34,2024-02-10,30241.75
34,2024-02-17,29303.02
34,2024-02-24,29406.72
34,2024-03-01,29477.5
34,2024-03-09,29586.28
34,2024-03-16,29621.06
34,2024-03-23,29676.71
34,2024-03-30,29769.91
34,2024-04-06,29796.71
34,2024-04-13,29670.28
34,2024-04-20,29610.08
34,2024-05-01,29756.09
34,2024-05-04,29720.09
34,2024-05-11,29868.59
34,2024-05-18,29945.71
34,2024-05-25,29950.87
34,2024-06-01,29968.98
34,2024-06-08,30035.09
34,2024-06-15,29955.08
34,2024-06-22,30031.83
34,2024-06-29,30147.72
34,2024-07-06,30162.63
34,2024-07-13,30288.58
34,2024-07-20,30254.52
34,2024-07-27,30267.2
34,2024-08-01,30383.97
34,2024-08-13,30634.17
34,2024-08-17,29663.87
34,2024-08-24,29539.48
34,2024-09-02,29540.79
34,2024-09-07,29657.04
34,2024-09-30,29736.95
34,2024-10-05,29791.79
34,2024-10-18,29907.2
34,2024-10-25,30058.27
34,2024-11-01,30025.11
34,2024-11-09,30124.6
34,2024-11-16,30107.36
34,2024-11-23,30258.85
34,2024-11-30,30040.17
34,2024-12-07,30084.24
34,2024-12-14,29945.79
34,2024-12-21,29968.95
34,2024-12-28,30105.86
34,2024-12-31,30100.02
34,2025-01-09,30413.12
34,2025-01-17,30453.09
34,2025-01-24,30376.28
34,2025-01-31,30583.78
34,2025-02-10,30670.79
34,2025-02-17,30728.81
34,2025-02-22,29923.29
34,2025-03-01,29779.61
34,2025-03-08,29823.18
34,2025-03-12,29929.99
34,2025-03-21,29849.02
34,2025-03-28,29894.71
34,2025-03-31,29856.39
34,2025-04-05,30008.18
34,2025-04-15,30039.67
34,2025-04-19,30205.18
34,2025-04-28,30337.56
34,2025-05-01,30403.89
34,2025-05-10,30363.46
34,2025-05-19,30461.17
34,2025-05-27,30534.55
34,2025-06-01,30591.56
34,2025-06-07,30613.33
34,2025-06-13,30603.86
34,2025-06-20,30705.9
34,2025-06-27,30720.48
34,2025-07-01,30789.08
34,2025-07-12,30824.37
34,2025-07-17,30926.68
34,2025-07-28,31074.02
34,2025-08-01,31090.31
34,2025-08-12,31200.26
34,2025-08-22,24029.82
34,2025-08-29,24189.9
34,2025-09-09,24293.35
34,2025-09-19,24406.6
34,2025-10-01,24517.56
34,2025-10-25,24667.93
34,2025-10-31,24717.25
34,2025-11-10,24807.13
34,2025-11-21,24892.28
34,2025-11-28,24923.25
34,2025-12-12,24984.91
34,2025-12-19,25047.01
34,2026-01-01,25130.9
34,2026-01-24,25368.42
34,2026-01-30,25402.03
34,2026-02-16,25598.76
34,2026-02-27,18837.19
34,2026-03-09,18915.97
34,2026-03-20,18983.03
34,2026-03-31,19023.21
34,2026-04-17,19168.39
34,2026-05-01,19249.12
34,2026-05-13,19466.56
34,2026-05-30,19512.66
34,2026-06-09,19508.1
34,2026-06-16,19738.8
35,2024-06-08,19999.91
35,2024-06-15,19226.72
35,2024-06-22,19338.33
35,2024-06-29,19316.67
35,2024-07-06,19393.25
35,2024-07-13,19665.17
35,2024-07-20,19560.21
35,2024-07-27,19615.28
35,2024-08-01,19722.68
35,2024-08-13,20162.49
35,2024-08-17,20180.36
35,2024-08-24,20054.75
35,2024-09-02,20004.63
35,2024-09-07,20073.94
35,2024-09-30,19474.31
35,2024-10-05,19654.87
35,2024-10-18,19606.29
35,2024-10-25,19660.67
35,2024-11-01,19540.41
35,2024-11-09,19771.09
35,2024-11-16,19593.86
35,2024-11-23,19773.33
35,2024-11-30,19464.88
35,2024-12-07,19256.71
35,2024-12-14,19571.11
35,2024-12-21,19017.11
35,2024-12-28,19127.32
35,2024-12-31,19038.59
35,2025-01-09,19180.1
35,2025-01-17,19194.97
35,2025-01-24,18980.08
35,2025-01-31,19374.81
35,2025-02-10,19307.2
35,2025-02-17,19540.5
35,2025-02-22,19723.61
35,2025-03-01,19521.26
35,2025-03-08,19680.61
35,2025-03-12,19859.75
35,2025-03-21,19196.15
35,2025-03-28,19101.2
35,2025-03-31,19116.21
35,2025-04-05,19469.35
35,2025-04-15,19453.88
35,2025-04-19,19457.68
35,2025-04-28,19564.4
35,2025-05-01,19733.77
35,2025-05-10,19911.34
35,2025-05-19,19945.19
35,2025-05-27,19987.8
35,2025-06-01,19982.68
35,2025-06-07,20052.15
35,2025-06-13,20114.72
35,2025-06-20,20067.28
35,2025-06-27,20183.85
35,2025-07-01,20271.33
35,2025-07-12,20251.39
35,2025-07-17,20124.27
35,2025-07-28,20252.03
35,2025-08-01,20236.05
35,2025-08-12,20688.97
35,2025-08-22,20522.95
35,2025-08-29,20789.74
35,2025-09-09,20960.44
35,2025-09-19,20450.35
35,2025-10-01,20647.88
35,2025-10-25,20646.27
35,2025-10-31,20406.13
35,2025-11-10,20464.79
35,2025-11-21,20699.93
35,2025-11-28,20813.19
35,2025-12-12,20760.65
35,2025-12-19,20643.5
35,2026-01-01,20784.59
35,2026-01-24,21085.93
35,2026-01-30,21394.74
35,2026-02-16,21359.87
35,2026-02-27,21478.19
35,2026-03-09,21231.71
35,2026-03-20,20379.96
35,2026-03-31,20277.85
35,2026-04-17,17612.1
35,2026-05-01,17414.48
35,2026-05-13,17610.41
35,2026-05-30,17745.09
35,2026-06-09,17751.84
35,2026-06-16,17929.78
36,2025-03-21,21845.67
36,2025-03-28,21295.7
36,2025-03-31,21351.74
36,2025-04-05,21634.07
36,2025-04-15,21697.01
36,2025-04-19,21818.24
36,2025-04-28,21882.54
36,2025-05-01,22041.79
36,2025-05-10,22085.02
36,2025-05-19,22248.49
36,2025-05-27,22208.57
36,2025-06-01,22223.96
36,2025-06-07,22250.85
36,2025-06-13,22380.57
36,2025-06-20,22391.97
36,2025-06-27,22413.99
36,2025-07-01,22495.53
36,2025-07-12,22342.93
36,2025-07-17,22359.9
36,2025-07-28,22406.12
36,2025-08-01,22353.72
36,2025-08-12,22676.62
36,2025-08-22,22509.87
36,2025-08-29,22795.28
36,2025-09-09,22935.47
36,2025-09-19,22435.82
36,2025-10-01,22542.37
36,2025-10-25,22642.02
36,2025-10-31,22525.55
36,2025-11-10,22596.03
36,2025-11-21,22727.73
36,2025-11-28,22835.16
36,2025-12-12,22727.72
36,2025-12-19,22696.66
36,2026-01-01,22967.68
36,2026-01-24,23420.93
36,2026-01-30,23697.01
36,2026-02-16,23635.77
36,2026-02-27,23779.08
36,2026-03-09,23656.85
36,2026-03-20,22872.71
36,2026-03-31,22713.32
36,2026-04-17,22969.34
36,2026-05-01,22837.49
36,2026-05-13,22916.63
36,2026-05-30,22989.8
36,2026-06-09,22613.04
36,2026-06-16,22910.25
37,2024-01-06,60105.88
37,2024-01-13,60321.68
37,2024-01-20,60448.74
37,2024-01-27,60571.02
37,2024-01-30,60606.01
37,2024-02-03,60693.55
37,2024-02-10,60845.96
37,2024-02-17,60947.79
37,2024-02-24,61122.06
37,2024-03-01,61224.87
37,2024-03-09,61472.1
37,2024-03-16,61684.9
37,2024-03-23,61777.68
37,2024-03-30,61870.31
37,2024-04-06,61963.67
37,2024-04-13,62033.65
37,2024-04-20,62141.51
37,2024-05-01,62307.46
37,2024-05-04,62373.97
37,2024-05-11,62506.72
37,2024-05-18,62625.92
37,2024-05-25,62742.71
37,2024-06-01,62859.71
37,2024-06-08,62976.94
37,2024-06-15,63157.3
37,2024-06-22,63273.85
37,2024-06-29,63390.62
37,2024-07-06,63507.6
37,2024-07-13,63547.9
37,2024-07-20,63656.46
37,2024-07-27,63769.44
37,2024-08-01,63817.91
37,2024-08-13,64045.58
37,2024-08-17,64135.55
37,2024-08-24,64205.94
37,2024-09-02,64276.4
37,2024-09-07,64346.94
37,2024-09-30,64684.2
37,2024-10-05,64836.39
37,2024-10-18,64997.96
37,2024-10-25,65141.16
37,2024-11-01,65346.27
37,2024-11-09,65516.44
37,2024-11-16,65660.89
37,2024-11-23,65762.18
37,2024-11-30,65863.63
37,2024-12-07,65965.23
37,2024-12-14,66181.65
37,2024-12-21,66340.48
37,2024-12-28,66504.53
37,2024-12-31,66528.0
37,2025-01-09,66739.6
37,2025-01-17,66855.09
37,2025-01-24,66934.43
37,2025-01-31,67013.85
37,2025-02-10,67179.71
37,2025-02-17,67274.69
37,2025-02-22,67569.97
37,2025-03-01,67951.52
37,2025-03-08,68164.42
37,2025-03-12,68249.77
37,2025-03-21,68535.65
37,2025-03-28,68697.43
37,2025-03-31,68766.88
37,2025-04-05,68929.2
37,2025-04-15,69102.34
37,2025-04-19,69247.2
37,2025-04-28,69336.4
37,2025-05-01,69445.99
37,2025-05-10,69656.92
37,2025-05-19,69786.74
37,2025-05-27,69947.31
37,2025-06-01,70060.46
37,2025-06-07,70192.69
37,2025-06-13,70201.32
37,2025-06-20,70317.01
37,2025-06-27,70433.67
37,2025-07-01,70500.42
37,2025-07-12,70705.1
37,2025-07-17,70753.94
37,2025-07-28,70958.91
37,2025-08-01,71033.6
37,2025-08-12,71239.38
37,2025-08-22,71308.91
37,2025-08-29,71364.49
37,2025-09-09,71452.09
37,2025-09-19,71548.7
37,2025-10-01,71852.18
37,2025-10-25,72322.61
37,2025-10-31,72385.59
37,2025-11-10,72543.3
37,2025-11-21,72632.71
37,2025-11-28,72747.99
37,2025-12-12,72948.78
37,2025-12-19,73067.53
37,2026-01-01,73363.15
37,2026-01-24,73784.19
37,2026-01-30,73862.71
37,2026-02-16,74217.96
37,2026-02-27,74425.5
37,2026-03-09,74656.82
37,2026-03-20,75084.19
37,2026-03-31,75288.16
37,2026-04-17,76041.64
37,2026-05-01,76529.11
37,2026-05-13,76781.87
37,2026-05-30,77226.03
37,2026-06-09,77402.41
37,2026-06-16,77676.25
38,2024-01-06,237180.28
38,2024-01-13,237793.0
38,2024-01-20,238426.97
38,2024-01-27,239083.69
38,2024-01-30,239509.36
38,2024-02-03,239867.42
38,2024-02-10,240514.69
38,2024-02-17,240827.48
38,2024-02-24,241473.82
38,2024-03-01,242195.52
38,2024-03-09,242886.23
38,2024-03-16,243479.42
38,2024-03-23,244091.81
38,2024-03-30,244549.98
38,2024-04-06,245001.82
38,2024-04-13,245492.59
38,2024-04-20,246061.79
38,2024-05-01,246828.76
38,2024-05-04,247027.73
38,2024-05-11,247534.14
38,2024-05-18,247949.25
38,2024-05-25,248592.08
38,2024-06-01,249014.12
38,2024-06-08,249618.55
38,2024-06-15,250186.02
38,2024-06-22,250708.22
38,2024-06-29,251250.12
38,2024-07-06,251811.35
38,2024-07-13,252382.05
38,2024-07-20,252914.99
38,2024-07-27,253651.54
38,2024-08-01,253911.25
38,2024-08-13,254803.98
38,2024-08-17,255133.88
38,2024-08-24,255750.05
38,2024-09-02,256394.06
38,2024-09-07,256880.12
38,2024-09-30,258512.12
38,2024-10-05,258946.08
38,2024-10-18,259924.36
38,2024-10-25,260433.17
38,2024-11-01,261010.51
38,2024-11-09,261545.06
38,2024-11-16,262002.46
38,2024-11-23,262432.0
38,2024-11-30,263094.27
38,2024-12-07,263380.13
38,2024-12-14,263304.32
38,2024-12-21,263629.09
38,2024-12-28,263561.06
38,2024-12-31,263734.07
38,2025-01-09,264640.07
38,2025-01-17,265361.65
38,2025-01-24,266138.65
38,2025-01-31,266679.2
38,2025-02-10,267569.66
38,2025-02-17,268332.96
38,2025-02-22,268898.38
38,2025-03-01,269683.1
38,2025-03-08,270073.7
38,2025-03-12,270446.35
38,2025-03-21,271271.05
38,2025-03-28,272186.09
38,2025-03-31,272306.22
38,2025-04-05,272918.2
38,2025-04-15,273830.2
38,2025-04-19,274095.76
38,2025-04-28,274657.96
38,2025-05-01,274956.0
38,2025-05-10,275831.93
38,2025-05-19,276789.69
38,2025-05-27,277676.28
38,2025-06-01,278180.47
38,2025-06-07,278845.33
38,2025-06-13,279745.66
38,2025-06-20,280312.97
38,2025-06-27,281191.89
38,2025-07-01,281346.53
38,2025-07-12,282798.21
38,2025-07-17,283403.77
38,2025-07-28,284562.56
38,2025-08-01,285201.26
38,2025-08-12,286308.07
38,2025-08-22,287554.02
38,2025-08-29,288247.48
38,2025-09-09,289376.43
38,2025-09-19,290725.42
38,2025-10-01,291935.53
38,2025-10-25,294579.62
38,2025-10-31,295295.06
38,2025-11-10,296088.82
38,2025-11-21,297441.5
38,2025-11-28,298028.27
38,2025-12-12,299706.35
38,2025-12-19,300547.62
38,2026-01-01,301886.59
38,2026-01-24,304557.43
38,2026-01-30,305341.04
38,2026-02-16,306133.91
38,2026-02-27,307262.07
38,2026-03-09,308247.26
38,2026-03-20,306650.4
38,2026-03-31,304094.6
38,2026-04-17,318010.91
38,2026-05-01,314628.15
38,2026-05-13,316788.62
38,2026-05-30,317806.66
38,2026-06-09,314568.63
38,2026-06-16,316499.76
39,2024-10-25,29246.47
39,2024-11-01,29280.74
39,2024-11-09,29299.44
39,2024-11-16,29324.9
39,2024-11-23,29346.29
39,2024-11-30,29380.89
39,2024-12-07,29401.46
39,2024-12-14,29429.24
39,2024-12-21,29449.42
39,2024-12-28,29472.85
39,2024-12-31,29488.31
39,2025-01-09,29521.03
39,2025-01-17,29549.57
39,2025-01-24,29574.1
39,2025-01-31,29599.85
39,2025-02-10,29628.17
39,2025-02-17,29654.02
39,2025-02-22,29670.3
39,2025-03-01,29697.85
39,2025-03-08,29724.81
39,2025-03-12,27037.55
39,2025-03-21,27062.75
39,2025-03-28,27081.7
39,2025-03-31,27089.3
39,2025-04-05,27105.9
39,2025-04-15,27119.15
39,2025-04-19,27136.05
39,2025-04-28,27166.8
39,2025-05-01,27184.4
39,2025-05-10,27204.7
39,2025-05-19,27232.65
39,2025-05-27,27255.0
39,2025-06-01,27271.05
39,2025-06-07,27295.5
39,2025-06-13,27295.5
39,2025-06-20,27335.85
39,2025-06-27,27364.55
39,2025-07-01,27378.4
39,2025-07-12,27405.9
39,2025-07-17,27423.65
39,2025-07-28,27454.85
39,2025-08-01,27469.8
39,2025-08-12,27514.6
39,2025-08-22,27545.3
39,2025-08-29,27570.9
39,2025-09-09,27613.4
39,2025-09-19,27645.25
39,2025-10-01,27680.0
39,2025-10-25,27750.9
39,2025-10-31,27767.55
39,2025-11-10,27970.7
39,2025-11-21,27827.4
39,2025-11-28,27850.05
39,2025-12-12,27893.75
39,2025-12-19,27915.4
39,2026-01-01,27954.1
39,2026-01-24,28011.6
39,2026-01-30,28033.05
39,2026-02-16,28033.05
39,2026-02-27,28109.4
39,2026-03-09,28128.15
39,2026-03-20,28141.8
39,2026-03-31,28734.52
39,2026-04-17,27096.24
39,2026-05-01,27133.97
39,2026-05-13,27165.31
39,2026-05-30,27208.56
39,2026-06-09,28368.35
39,2026-06-16,28391.9
40,2025-03-12,16918.85
40,2025-03-21,16935.8
40,2025-03-28,16946.95
40,2025-03-31,16949.15
40,2025-04-05,16960.3
40,2025-04-15,16980.3
40,2025-04-19,16982.55
40,2025-04-28,16833.1
40,2025-05-01,17004.75
40,2025-05-10,17020.35
40,2025-05-19,17033.7
40,2025-05-27,17047.05
40,2025-06-01,17055.95
40,2025-06-07,17071.5
40,2025-06-13,17071.5
40,2025-06-20,17093.75
40,2025-06-27,17107.1
40,2025-07-01,17116.0
40,2025-07-12,17133.8
40,2025-07-17,17144.9
40,2025-07-28,17718.85
40,2025-08-01,17171.6
40,2025-08-12,17191.6
40,2025-08-22,17204.95
40,2025-08-29,17218.3
40,2025-09-09,17240.55
40,2025-09-19,17260.55
40,2025-10-01,17280.6
40,2025-10-25,17322.85
40,2025-10-31,17333.95
40,2025-11-10,17347.3
40,2025-11-21,17367.35
40,2025-11-28,17378.45
40,2025-12-12,17402.9
40,2025-12-19,17416.25
40,2026-01-01,17436.3
40,2026-01-24,17469.65
40,2026-01-30,17478.55
40,2026-02-16,17478.55
40,2026-02-27,17520.8
40,2026-03-09,17534.3
40,2026-03-20,17551.95
40,2026-03-31,17918.85
40,2026-04-17,16890.43
40,2026-05-01,16911.79
40,2026-05-13,16930.99
40,2026-05-30,16950.24
40,2026-06-09,17674.3
40,2026-06-16,17685.4
41,2024-01-20,46383.72
41,2024-01-27,46065.96
41,2024-01-30,46065.96
41,2024-02-03,46065.96
41,2024-02-10,46065.96
41,2024-02-17,45879.0
41,2024-02-24,45913.44
41,2024-03-01,45913.44
41,2024-03-09,45913.44
41,2024-03-16,45913.44
41,2024-03-23,45913.44
41,2024-03-30,45913.44
41,2024-04-06,45913.44
41,2024-04-13,45505.08
41,2024-04-20,45037.68
41,2024-05-01,45141.0
41,2024-05-04,45141.0
41,2024-05-11,45741.24
41,2024-05-18,45947.88
41,2024-05-25,45667.44
41,2024-06-01,45760.92
41,2024-06-08,45829.8
41,2024-06-15,47996.1
41,2024-06-22,47940.0
41,2024-06-29,47817.6
41,2024-07-06,48062.4
41,2024-07-13,48266.4
41,2024-07-20,48266.4
41,2024-07-27,48536.7
41,2024-08-01,48684.6
41,2024-08-13,48684.6
41,2024-08-17,48684.6
41,2024-08-24,50209.19
41,2024-09-02,53240.38
41,2024-09-07,53620.22
41,2024-09-30,52735.81
41,2024-10-05,52735.81
41,2024-10-18,52735.81
41,2024-10-25,52796.64
41,2024-11-01,52396.96
41,2024-11-09,52916.43
41,2024-11-16,52362.75
41,2024-11-23,52458.39
41,2024-11-30,52845.54
41,2024-12-07,52996.18
41,2024-12-14,52844.33
41,2024-12-21,52263.42
41,2024-12-28,52232.57
41,2024-12-31,52354.17
41,2025-01-09,52181.58
41,2025-01-17,52519.5
41,2025-01-24,52455.54
41,2025-01-31,52858.96
41,2025-02-10,52806.11
41,2025-02-17,52923.75
41,2025-02-22,53096.07
41,2025-03-01,53599.32
41,2025-03-08,53722.46
41,2025-03-12,53393.39
41,2025-03-21,52797.25
41,2025-03-28,52650.89
41,2025-03-31,52821.39
41,2025-04-05,53345.71
41,2025-04-15,52248.46
41,2025-04-19,52640.5
41,2025-04-28,53093.92
41,2025-05-01,53375.36
41,2025-05-10,53111.36
41,2025-05-19,53169.43
41,2025-05-27,53410.83
41,2025-06-01,53489.04
41,2025-06-07,53419.68
41,2025-06-13,53419.68
41,2025-06-20,53638.42
41,2025-06-27,54185.07
41,2025-07-01,53270.68
41,2025-07-12,53058.29
41,2025-07-17,53081.08
41,2025-07-28,53375.98
41,2025-08-01,53625.89
41,2025-08-12,53812.19
41,2025-08-22,53724.01
41,2025-08-29,54039.31
41,2025-09-09,54425.09
41,2025-09-19,51440.43
41,2025-10-01,51391.29
41,2025-10-25,51653.32
41,2025-10-31,51467.88
41,2025-11-10,51382.08
41,2025-11-21,51416.72
41,2025-11-28,51829.54
41,2025-12-12,51739.12
41,2025-12-19,51778.43
41,2026-01-01,51860.17
41,2026-01-24,51798.66
41,2026-01-30,51810.77
41,2026-02-16,51810.77
41,2026-02-27,52443.46
41,2026-03-09,52019.34
41,2026-03-20,49645.64
41,2026-03-31,46653.42
41,2026-04-17,47039.71
41,2026-05-01,46918.13
41,2026-05-13,46950.14
41,2026-05-30,46993.06
41,2026-06-09,48808.6
41,2026-06-16,49060.3
42,2025-02-10,18287.44
42,2025-02-17,18569.81
42,2025-02-22,18250.21
42,2025-03-01,18003.81
42,2025-03-08,17416.69
42,2025-03-12,16800.96
42,2025-03-21,16967.94
42,2025-03-28,16796.01
42,2025-03-31,16769.33
42,2025-04-05,15166.8
42,2025-04-15,16324.94
42,2025-04-19,16326.58
42,2025-04-28,16462.71
42,2025-05-01,16676.88
42,2025-05-10,16977.24
42,2025-05-19,17885.28
42,2025-05-27,17789.69
42,2025-06-01,17884.62
42,2025-06-07,18204.28
42,2025-06-13,18204.28
42,2025-06-20,18091.92
42,2025-06-27,18693.95
42,2025-07-01,18534.47
42,2025-07-12,18714.83
42,2025-07-17,18792.22
42,2025-07-28,18533.29
42,2025-08-01,18694.42
42,2025-08-12,19454.9
42,2025-08-22,19472.89
42,2025-08-29,19483.25
42,2025-09-09,19682.51
42,2025-09-19,19465.32
42,2025-10-01,21781.55
42,2025-10-25,22216.12
42,2025-10-31,22731.44
42,2025-11-10,22423.86
42,2025-11-21,21544.02
42,2025-11-28,22461.45
42,2025-12-12,22371.18
42,2025-12-19,22326.67
42,2026-01-01,22591.71
42,2026-01-24,22360.73
42,2026-01-30,22455.26
42,2026-02-16,22455.26
42,2026-02-27,21883.68
42,2026-03-09,21557.43
42,2026-03-20,20460.33
42,2026-03-31,20408.62
42,2026-04-17,22143.02
42,2026-05-01,22437.26
42,2026-05-13,23376.58
42,2026-05-30,23850.96
42,2026-06-09,24226.05
42,2026-06-16,24291.3
43,2026-01-30,19204.9
43,2026-02-16,19204.9
43,2026-02-27,19296.0
43,2026-03-09,18607.73
43,2026-03-20,17731.68
43,2026-03-31,17871.67
43,2026-04-17,18326.06
43,2026-05-01,18358.27
43,2026-05-13,18799.25
43,2026-05-30,19144.94
43,2026-06-09,19700.8
43,2026-06-16,19764.55
44,2024-01-06,259.4
44,2024-01-13,1696.36
44,2024-01-20,1240.43
44,2024-01-27,226.25
44,2024-01-30,880.17
44,2024-02-03,880.17
44,2024-02-10,22534.83
44,2024-02-17,17141.38
44,2024-02-24,22290.95
44,2024-03-01,11664.41
44,2024-03-09,0.06
44,2024-03-16,3050.42
44,2024-03-23,2026.69
44,2024-03-30,2693.29
44,2024-04-06,3001.0
44,2024-04-13,928.01
44,2024-04-20,26976.71
44,2024-05-01,6369.34
44,2024-05-04,6427.11
44,2024-05-11,6427.11
44,2024-05-18,10423.48
